CustomerID,Name,Email,Phone,City,Country,PurchaseValue,CreditScore,AccountNumber
CUST004615,Sophia Davis,customer4615@mail.com,+1-444-635-8970,Phoenix,USA,18542.0,619,7090088999
CUST004616,Michael Davis,customer4616@mail.com,+1-444-196-2680,New York,USA,5779.3,501,6952505626
CUST004617,John Hall,customer4617@mail.com,+1-444-381-7150,Phoenix,USA,846.77,364,6448392724
CUST004618,Sophia Hall,customer4618@mail.com,+1-444-294-8789,Chicago,USA,47582.25,766,4401756836
CUST004619,James Johnson,customer4619@mail.com,+1-444-177-1694,Phoenix,USA,13183.2,715,6260561689
CUST004620,Sophia Smith,customer4620@mail.com,+1-444-646-4079,Dallas,USA,33514.89,778,9110897094
CUST004621,James Davis,customer4621@mail.com,+1-444-293-5250,Dallas,USA,37782.17,431,1136075107
CUST004622,Daniel Davis,customer4622@mail.com,+1-444-357-6924,Phoenix,USA,15860.03,432,9551263270
CUST004623,Michael Walker,customer4623@mail.com,+1-444-488-5090,New York,USA,45522.64,459,8344067520
CUST004624,Sarah Walker,customer4624@mail.com,+1-444-116-9998,Phoenix,USA,3267.0,588,5259743189
CUST004625,Sophia Walker,customer4625@mail.com,+1-444-366-5963,Chicago,USA,18249.86,322,4851824422
CUST004626,Sarah Johnson,customer4626@mail.com,+1-444-314-9847,Dallas,USA,41397.9,685,8910937348
CUST004627,Daniel Brown,customer4627@mail.com,+1-444-563-2164,Dallas,USA,36802.3,508,7819248240
CUST004628,Michael Smith,customer4628@mail.com,+1-444-701-5758,Phoenix,USA,18244.49,429,2734752150
CUST004629,Olivia Clark,customer4629@mail.com,+1-444-643-7945,Dallas,USA,1834.38,820,7264504786
CUST004630,Sarah Wilson,customer4630@mail.com,+1-444-552-2782,Dallas,USA,20779.86,355,1333092222
CUST004631,Michael Clark,customer4631@mail.com,+1-444-236-2514,Dallas,USA,4897.54,789,7191326016
CUST004632,David Davis,customer4632@mail.com,+1-444-635-1585,New York,USA,25061.93,510,6825627286
CUST004633,Emma Johnson,customer4633@mail.com,+1-444-614-7183,New York,USA,11933.99,350,5117966778
CUST004634,John Davis,customer4634@mail.com,+1-444-112-7527,Dallas,USA,47681.78,652,2011786446
CUST004635,Emma Johnson,customer4635@mail.com,+1-444-360-4365,Chicago,USA,11679.12,474,6664010773
CUST004636,Daniel Lewis,customer4636@mail.com,+1-444-807-3563,Dallas,USA,6599.08,514,8336001807
CUST004637,David Davis,customer4637@mail.com,+1-444-926-9987,New York,USA,20817.81,812,2381226382
CUST004638,Daniel Taylor,customer4638@mail.com,+1-444-351-5116,Dallas,USA,49735.28,749,5224701060
CUST004639,David Brown,customer4639@mail.com,+1-444-389-9217,New York,USA,36324.95,537,7022278387
CUST004640,Sophia Lewis,customer4640@mail.com,+1-444-858-9394,Chicago,USA,6815.24,560,5136984281
CUST004641,Daniel Wilson,customer4641@mail.com,+1-444-954-1239,Phoenix,USA,20174.07,598,6070696426
CUST004642,Olivia Lewis,customer4642@mail.com,+1-444-549-1860,Chicago,USA,46119.75,603,6174632704
CUST004643,Sophia Davis,customer4643@mail.com,+1-444-190-3762,Dallas,USA,20987.34,362,6500607753
CUST004644,Michael Walker,customer4644@mail.com,+1-444-680-8043,Dallas,USA,35025.17,578,8481543319
CUST004645,Michael Lewis,customer4645@mail.com,+1-444-205-8034,Dallas,USA,21145.23,666,1101045501
CUST004646,Olivia Lewis,customer4646@mail.com,+1-444-281-1604,Phoenix,USA,2837.23,556,8821690525
CUST004647,Sophia Walker,customer4647@mail.com,+1-444-754-4770,Phoenix,USA,29151.26,558,7685660695
CUST004648,Michael Brown,customer4648@mail.com,+1-444-912-3615,Dallas,USA,885.23,344,9651992779
CUST004649,Ava Wilson,customer4649@mail.com,+1-444-354-1812,Chicago,USA,7341.26,348,6081227678
CUST004650,Daniel Clark,customer4650@mail.com,+1-444-974-4812,Phoenix,USA,23784.5,820,3470233370
CUST004651,David Walker,customer4651@mail.com,+1-444-996-5932,Chicago,USA,18179.33,722,2198766422
CUST004652,Emma Smith,customer4652@mail.com,+1-444-392-2769,Dallas,USA,48078.98,344,6526616660
CUST004653,Michael Walker,customer4653@mail.com,+1-444-243-4234,New York,USA,43636.05,426,6886256278
CUST004654,Olivia Smith,customer4654@mail.com,+1-444-574-6503,Phoenix,USA,42631.0,650,1015352867
CUST004655,John Taylor,customer4655@mail.com,+1-444-275-9640,Phoenix,USA,39201.06,436,5465920526
CUST004656,Sarah Smith,customer4656@mail.com,+1-444-560-7243,Chicago,USA,5225.13,515,5276905281
CUST004657,Ava Taylor,customer4657@mail.com,+1-444-350-3327,Phoenix,USA,16448.36,565,3274956478
CUST004658,John Hall,customer4658@mail.com,+1-444-622-6497,Phoenix,USA,21715.57,351,4645439316
CUST004659,Olivia Wilson,customer4659@mail.com,+1-444-742-7420,Dallas,USA,563.56,790,7032411600
CUST004660,Emma Walker,customer4660@mail.com,+1-444-684-5593,New York,USA,20034.2,523,7110875669
CUST004661,Olivia Davis,customer4661@mail.com,+1-444-259-9984,Dallas,USA,986.17,614,9489819662
CUST004662,Sophia Lewis,customer4662@mail.com,+1-444-443-2545,Phoenix,USA,32732.79,618,3794183873
CUST004663,Daniel Clark,customer4663@mail.com,+1-444-771-5395,Phoenix,USA,29345.54,526,1175873907
CUST004664,Sophia Johnson,customer4664@mail.com,+1-444-226-7672,Phoenix,USA,3490.22,322,1683596032
CUST004665,Emma Smith,customer4665@mail.com,+1-444-235-7654,New York,USA,36277.68,463,5377209898
CUST004666,Daniel Davis,customer4666@mail.com,+1-444-376-4565,New York,USA,48449.45,330,8730219227
CUST004667,Emma Clark,customer4667@mail.com,+1-444-467-9215,Chicago,USA,35064.25,609,9440371766
CUST004668,Sarah Lewis,customer4668@mail.com,+1-444-323-5830,Dallas,USA,48950.64,615,9842377512
CUST004669,David Clark,customer4669@mail.com,+1-444-558-1164,Chicago,USA,27993.52,729,6768786987
CUST004670,John Wilson,customer4670@mail.com,+1-444-604-1730,Dallas,USA,10437.08,816,6025570920
CUST004671,Olivia Davis,customer4671@mail.com,+1-444-979-4719,Dallas,USA,11324.04,485,1550802545
CUST004672,David Hall,customer4672@mail.com,+1-444-836-5279,Chicago,USA,10344.69,543,2947233112
CUST004673,Michael Hall,customer4673@mail.com,+1-444-807-2851,Chicago,USA,18792.81,497,9454014918
CUST004674,Emma Clark,customer4674@mail.com,+1-444-401-5461,Chicago,USA,23932.29,677,6943762196
CUST004675,Olivia Hall,customer4675@mail.com,+1-444-578-2764,Dallas,USA,47417.96,323,2402834445
CUST004676,Ava Clark,customer4676@mail.com,+1-444-520-7468,Chicago,USA,41564.43,372,5901325440
CUST004677,Sarah Davis,customer4677@mail.com,+1-444-863-8208,Chicago,USA,4615.82,719,6509629594
CUST004678,David Hall,customer4678@mail.com,+1-444-407-1203,New York,USA,10581.83,539,4840773895
CUST004679,Emma Brown,customer4679@mail.com,+1-444-428-2509,Dallas,USA,14831.34,658,4511014574
CUST004680,James Johnson,customer4680@mail.com,+1-444-372-1359,New York,USA,35779.22,657,3490035078
CUST004681,Daniel Walker,customer4681@mail.com,+1-444-339-1675,Chicago,USA,36916.19,777,9254021216
CUST004682,Daniel Walker,customer4682@mail.com,+1-444-157-6792,Phoenix,USA,32835.47,656,6340603928
CUST004683,Michael Walker,customer4683@mail.com,+1-444-891-5771,New York,USA,48338.63,749,2648494700
CUST004684,Sophia Davis,customer4684@mail.com,+1-444-873-6975,New York,USA,42434.94,514,7687975742
CUST004685,James Taylor,customer4685@mail.com,+1-444-925-7677,New York,USA,44669.42,727,2217698026
CUST004686,John Lewis,customer4686@mail.com,+1-444-480-3672,Dallas,USA,8118.27,315,4356282553
CUST004687,John Walker,customer4687@mail.com,+1-444-378-5655,Phoenix,USA,10979.51,399,1353192632
CUST004688,Michael Davis,customer4688@mail.com,+1-444-626-4914,New York,USA,1081.77,810,1935263502
CUST004689,Daniel Brown,customer4689@mail.com,+1-444-931-6617,Dallas,USA,23650.22,343,2447430133
CUST004690,Sophia Wilson,customer4690@mail.com,+1-444-141-4583,Phoenix,USA,21380.89,459,4429594526
CUST004691,John Davis,customer4691@mail.com,+1-444-198-2133,New York,USA,34072.42,500,3351977221
CUST004692,John Davis,customer4692@mail.com,+1-444-717-1588,Dallas,USA,43718.67,637,7265287755
CUST004693,John Wilson,customer4693@mail.com,+1-444-197-9950,Chicago,USA,30769.3,722,8057813263
CUST004694,Daniel Smith,customer4694@mail.com,+1-444-280-4587,New York,USA,8229.63,427,2075960367
CUST004695,Michael Smith,customer4695@mail.com,+1-444-755-7992,Dallas,USA,25675.08,848,3399875399
CUST004696,Daniel Walker,customer4696@mail.com,+1-444-692-3605,Chicago,USA,11496.77,456,8914467637
CUST004697,John Clark,customer4697@mail.com,+1-444-592-3526,Dallas,USA,8718.07,383,8373353321
CUST004698,Michael Clark,customer4698@mail.com,+1-444-500-4499,New York,USA,42718.85,599,6322408115
CUST004699,James Lewis,customer4699@mail.com,+1-444-741-8563,Phoenix,USA,16178.22,849,1561857809
CUST004700,Sophia Hall,customer4700@mail.com,+1-444-846-6612,Phoenix,USA,17930.6,730,5309229763
CUST004701,David Johnson,customer4701@mail.com,+1-444-296-9216,Phoenix,USA,35644.1,357,5438733894
CUST004702,Michael Walker,customer4702@mail.com,+1-444-335-3832,Dallas,USA,36615.11,538,2453629384
CUST004703,Michael Smith,customer4703@mail.com,+1-444-986-3619,Dallas,USA,45101.68,588,2392476307
CUST004704,John Davis,customer4704@mail.com,+1-444-300-7636,Dallas,USA,15310.77,363,3703887240
CUST004705,James Walker,customer4705@mail.com,+1-444-237-4904,Chicago,USA,15208.37,435,7671029144
CUST004706,Emma Hall,customer4706@mail.com,+1-444-582-2700,Dallas,USA,23074.08,553,5624508904
CUST004707,Olivia Wilson,customer4707@mail.com,+1-444-714-1644,New York,USA,49817.19,554,7449420717
CUST004708,Michael Taylor,customer4708@mail.com,+1-444-528-9631,New York,USA,38415.92,758,4755917035
CUST004709,David Clark,customer4709@mail.com,+1-444-688-7665,Chicago,USA,32677.14,600,5710931204
CUST004710,Daniel Davis,customer4710@mail.com,+1-444-974-4486,Dallas,USA,12980.63,365,7843901402
CUST004711,Daniel Brown,customer4711@mail.com,+1-444-224-5264,Phoenix,USA,14148.93,431,9297178845
CUST004712,Sarah Smith,customer4712@mail.com,+1-444-901-3402,New York,USA,40647.59,468,6312452302
CUST004713,David Walker,customer4713@mail.com,+1-444-531-2863,Phoenix,USA,16717.77,817,9188183900
CUST004714,John Davis,customer4714@mail.com,+1-444-428-5101,Chicago,USA,244.43,578,8325626717
CUST004715,Ava Davis,customer4715@mail.com,+1-444-452-1125,Dallas,USA,29697.63,402,4086767174
CUST004716,David Davis,customer4716@mail.com,+1-444-457-2319,New York,USA,5122.17,634,3743732594
CUST004717,Olivia Brown,customer4717@mail.com,+1-444-401-9855,New York,USA,18809.74,479,6801133247
CUST004718,James Smith,customer4718@mail.com,+1-444-714-6434,Phoenix,USA,48576.46,341,1298279674
CUST004719,Ava Johnson,customer4719@mail.com,+1-444-463-1273,Chicago,USA,45958.0,424,7955878816
CUST004720,Sophia Johnson,customer4720@mail.com,+1-444-316-1106,Chicago,USA,16781.97,322,7993628699
CUST004721,Emma Taylor,customer4721@mail.com,+1-444-383-3117,Phoenix,USA,5169.52,780,1695933607
CUST004722,David Walker,customer4722@mail.com,+1-444-378-5614,Chicago,USA,25387.75,658,4835734013
CUST004723,John Clark,customer4723@mail.com,+1-444-454-6085,Dallas,USA,2657.42,512,1429604987
CUST004724,Michael Smith,customer4724@mail.com,+1-444-349-1051,Phoenix,USA,28619.48,401,6306251468
CUST004725,Sophia Lewis,customer4725@mail.com,+1-444-352-9466,Phoenix,USA,30060.6,684,8321512499
CUST004726,Michael Hall,customer4726@mail.com,+1-444-515-7003,Chicago,USA,6338.82,531,6075726352
CUST004727,John Brown,customer4727@mail.com,+1-444-331-1381,Phoenix,USA,49739.53,325,7862591183
CUST004728,Sophia Walker,customer4728@mail.com,+1-444-893-7396,Chicago,USA,1923.77,707,8579066245
CUST004729,John Lewis,customer4729@mail.com,+1-444-149-7446,Chicago,USA,41530.43,486,8878701956
CUST004730,Sarah Taylor,customer4730@mail.com,+1-444-877-9174,Phoenix,USA,47618.23,741,5625061540
CUST004731,Sophia Johnson,customer4731@mail.com,+1-444-192-4881,Dallas,USA,36481.67,839,4644059878
CUST004732,Michael Hall,customer4732@mail.com,+1-444-948-6062,Phoenix,USA,38813.05,711,9337848250
CUST004733,Olivia Taylor,customer4733@mail.com,+1-444-682-5087,Chicago,USA,789.7,691,5594466919
CUST004734,Emma Wilson,customer4734@mail.com,+1-444-391-5642,New York,USA,14980.14,591,3063796979
CUST004735,Olivia Hall,customer4735@mail.com,+1-444-141-1148,Chicago,USA,18990.41,640,8955699745
CUST004736,David Johnson,customer4736@mail.com,+1-444-788-2435,New York,USA,45416.65,533,8074756113
CUST004737,Sophia Taylor,customer4737@mail.com,+1-444-818-3752,Phoenix,USA,15824.13,642,3322807927
CUST004738,James Walker,customer4738@mail.com,+1-444-142-6187,New York,USA,11978.16,621,4872978244
CUST004739,Michael Wilson,customer4739@mail.com,+1-444-145-8812,Phoenix,USA,17832.96,315,4670941724
CUST004740,David Davis,customer4740@mail.com,+1-444-776-8745,New York,USA,5159.05,373,9459144548
CUST004741,Sophia Davis,customer4741@mail.com,+1-444-304-1516,Chicago,USA,39831.91,329,2998235204
CUST004742,James Brown,customer4742@mail.com,+1-444-119-6788,Dallas,USA,20242.4,780,3704253741
CUST004743,John Hall,customer4743@mail.com,+1-444-512-7534,Dallas,USA,30450.68,555,3536397032
CUST004744,Sarah Smith,customer4744@mail.com,+1-444-146-1514,Dallas,USA,36778.5,674,9221461208
CUST004745,James Davis,customer4745@mail.com,+1-444-224-7948,Dallas,USA,17054.22,564,1106750059
CUST004746,Emma Smith,customer4746@mail.com,+1-444-988-9277,Chicago,USA,24436.83,810,8570705935
CUST004747,Sophia Hall,customer4747@mail.com,+1-444-441-6551,New York,USA,16882.92,338,5023966060
CUST004748,David Wilson,customer4748@mail.com,+1-444-294-1242,New York,USA,48674.82,308,2007401351
CUST004749,Olivia Lewis,customer4749@mail.com,+1-444-902-8656,Dallas,USA,3346.17,556,6603990477
CUST004750,John Clark,customer4750@mail.com,+1-444-677-2152,New York,USA,21037.94,546,4688985667
CUST004751,James Smith,customer4751@mail.com,+1-444-656-4265,Dallas,USA,25918.55,623,5808918127
CUST004752,Daniel Brown,customer4752@mail.com,+1-444-761-3153,Dallas,USA,19795.92,333,2363065528
CUST004753,James Davis,customer4753@mail.com,+1-444-884-8486,Chicago,USA,25849.55,444,9201476851
CUST004754,Olivia Brown,customer4754@mail.com,+1-444-401-6806,Dallas,USA,10998.17,405,1577382491
CUST004755,Sarah Wilson,customer4755@mail.com,+1-444-879-9727,Phoenix,USA,1786.42,671,5026250460
CUST004756,John Davis,customer4756@mail.com,+1-444-688-8126,New York,USA,33418.11,818,8065870807
CUST004757,Daniel Hall,customer4757@mail.com,+1-444-585-2662,Dallas,USA,18819.77,615,4727803041
CUST004758,Emma Wilson,customer4758@mail.com,+1-444-800-5720,New York,USA,2008.21,370,4799727024
CUST004759,Olivia Wilson,customer4759@mail.com,+1-444-253-7126,New York,USA,21579.58,326,4559294286
CUST004760,Ava Lewis,customer4760@mail.com,+1-444-881-4553,Phoenix,USA,25166.7,640,1522495543
CUST004761,Daniel Clark,customer4761@mail.com,+1-444-233-2615,New York,USA,3775.78,341,7442907334
CUST004762,Sophia Hall,customer4762@mail.com,+1-444-808-8065,Chicago,USA,5799.39,367,3626096977
CUST004763,Sarah Walker,customer4763@mail.com,+1-444-209-5379,Phoenix,USA,22910.56,488,2827381423
CUST004764,Ava Davis,customer4764@mail.com,+1-444-590-3486,Chicago,USA,49940.98,434,3276074192
CUST004765,David Taylor,customer4765@mail.com,+1-444-751-4010,Dallas,USA,27973.05,726,5243713106
CUST004766,Daniel Smith,customer4766@mail.com,+1-444-872-6567,Dallas,USA,24261.71,325,6542769543
CUST004767,John Walker,customer4767@mail.com,+1-444-757-9325,Chicago,USA,46976.53,564,2435703551
CUST004768,Sarah Taylor,customer4768@mail.com,+1-444-231-6256,New York,USA,1206.1,683,8056290539
CUST004769,Ava Taylor,customer4769@mail.com,+1-444-941-5784,Chicago,USA,45164.73,530,3772094340
CUST004770,Olivia Smith,customer4770@mail.com,+1-444-836-1944,Dallas,USA,43450.21,662,4242111930
CUST004771,David Hall,customer4771@mail.com,+1-444-359-4915,New York,USA,40006.82,356,1541470372
CUST004772,Olivia Smith,customer4772@mail.com,+1-444-976-6998,Phoenix,USA,49045.99,560,9391053468
CUST004773,David Clark,customer4773@mail.com,+1-444-620-5245,Phoenix,USA,9719.62,480,5568268962
CUST004774,David Brown,customer4774@mail.com,+1-444-418-9355,Chicago,USA,34661.55,758,2498513740
CUST004775,Daniel Lewis,customer4775@mail.com,+1-444-573-1710,New York,USA,37103.02,755,1162719696
CUST004776,James Wilson,customer4776@mail.com,+1-444-204-8535,Dallas,USA,17287.58,300,7029827450
CUST004777,Daniel Smith,customer4777@mail.com,+1-444-911-6214,Dallas,USA,6966.53,694,8849507773
CUST004778,Olivia Taylor,customer4778@mail.com,+1-444-346-5691,Chicago,USA,37776.98,397,4362681935
CUST004779,David Smith,customer4779@mail.com,+1-444-184-4431,New York,USA,15023.02,842,2305016364
CUST004780,David Johnson,customer4780@mail.com,+1-444-482-7438,New York,USA,12612.1,558,2956928132
CUST004781,Olivia Taylor,customer4781@mail.com,+1-444-719-3128,Chicago,USA,22880.97,630,6226696636
CUST004782,James Clark,customer4782@mail.com,+1-444-798-6967,Phoenix,USA,41256.73,415,2470930759
CUST004783,Daniel Smith,customer4783@mail.com,+1-444-833-3823,New York,USA,23236.31,317,6095032742
CUST004784,Michael Smith,customer4784@mail.com,+1-444-600-8112,New York,USA,12497.92,806,1165144048
CUST004785,Michael Clark,customer4785@mail.com,+1-444-838-7206,Dallas,USA,448.78,719,1065294533
CUST004786,John Smith,customer4786@mail.com,+1-444-933-4133,Chicago,USA,25205.04,504,3924550125
CUST004787,Emma Davis,customer4787@mail.com,+1-444-938-8804,Dallas,USA,14978.24,658,8883635978
CUST004788,Ava Hall,customer4788@mail.com,+1-444-251-3961,Chicago,USA,17402.84,448,9525937861
CUST004789,John Johnson,customer4789@mail.com,+1-444-718-9505,Chicago,USA,1922.98,579,1216524864
CUST004790,Ava Taylor,customer4790@mail.com,+1-444-146-6001,New York,USA,47762.17,329,5285984272
CUST004791,Daniel Smith,customer4791@mail.com,+1-444-314-2042,Chicago,USA,18099.06,826,4652191339
CUST004792,Emma Walker,customer4792@mail.com,+1-444-710-4868,Dallas,USA,23709.57,379,1260826167
CUST004793,Emma Brown,customer4793@mail.com,+1-444-290-9176,Phoenix,USA,7192.78,443,3055739235
CUST004794,Emma Smith,customer4794@mail.com,+1-444-842-7767,Dallas,USA,19076.2,333,6170929840
CUST004795,Sarah Clark,customer4795@mail.com,+1-444-779-1108,Dallas,USA,19224.87,476,2942092623
CUST004796,Olivia Taylor,customer4796@mail.com,+1-444-828-5079,New York,USA,8441.84,757,9879199345
CUST004797,John Wilson,customer4797@mail.com,+1-444-202-9941,Chicago,USA,19035.17,777,8611170633
CUST004798,David Davis,customer4798@mail.com,+1-444-237-9367,New York,USA,32596.39,787,8620712559
CUST004799,Michael Lewis,customer4799@mail.com,+1-444-738-7849,New York,USA,42343.59,615,3620376173
CUST004800,John Brown,customer4800@mail.com,+1-444-440-5883,Dallas,USA,48173.92,489,1182960430
CUST004801,John Hall,customer4801@mail.com,+1-444-968-8498,Chicago,USA,16019.64,470,9666664646
CUST004802,Emma Lewis,customer4802@mail.com,+1-444-808-1093,Dallas,USA,27300.54,632,5094520025
CUST004803,Olivia Clark,customer4803@mail.com,+1-444-193-2058,Phoenix,USA,4957.13,599,6951705754
CUST004804,Michael Taylor,customer4804@mail.com,+1-444-234-3106,Chicago,USA,2799.85,488,7086699126
CUST004805,John Wilson,customer4805@mail.com,+1-444-575-3749,New York,USA,30634.95,401,3969130725
CUST004806,Sarah Lewis,customer4806@mail.com,+1-444-492-9247,New York,USA,25642.17,392,7955106579
CUST004807,Daniel Taylor,customer4807@mail.com,+1-444-237-6298,Chicago,USA,40820.05,716,9548465397
CUST004808,Emma Wilson,customer4808@mail.com,+1-444-751-6818,Dallas,USA,42901.46,649,6039141227
CUST004809,John Smith,customer4809@mail.com,+1-444-841-7949,Dallas,USA,7441.08,558,8038617015
CUST004810,Michael Lewis,customer4810@mail.com,+1-444-861-5006,Dallas,USA,4783.74,477,9355576453
CUST004811,Olivia Brown,customer4811@mail.com,+1-444-485-6077,Dallas,USA,10187.62,432,9247793780
CUST004812,Sarah Brown,customer4812@mail.com,+1-444-844-5249,Chicago,USA,29962.16,613,5690595748
CUST004813,James Lewis,customer4813@mail.com,+1-444-218-8873,Phoenix,USA,3233.76,829,7039272082
CUST004814,Sophia Johnson,customer4814@mail.com,+1-444-860-4167,New York,USA,4192.34,315,4524886848
CUST004815,Daniel Johnson,customer4815@mail.com,+1-444-959-7896,Dallas,USA,12043.56,834,6424273741
CUST004816,James Davis,customer4816@mail.com,+1-444-692-3671,Chicago,USA,10759.24,761,1098540096
CUST004817,Ava Smith,customer4817@mail.com,+1-444-183-7916,Chicago,USA,6727.37,561,8951579722
CUST004818,Ava Davis,customer4818@mail.com,+1-444-985-8067,Phoenix,USA,47608.49,546,1932568638
CUST004819,David Clark,customer4819@mail.com,+1-444-944-7915,Dallas,USA,26813.89,499,3753221543
CUST004820,Olivia Wilson,customer4820@mail.com,+1-444-841-2964,Phoenix,USA,26706.83,762,5108609764
CUST004821,Ava Walker,customer4821@mail.com,+1-444-580-2574,Phoenix,USA,15756.98,647,2744879930
CUST004822,Emma Wilson,customer4822@mail.com,+1-444-537-9943,New York,USA,34004.17,678,5668971516
CUST004823,Sarah Clark,customer4823@mail.com,+1-444-252-4997,New York,USA,14614.45,636,2884754886
CUST004824,Sarah Wilson,customer4824@mail.com,+1-444-108-8352,New York,USA,37003.37,615,5445752920
CUST004825,Sophia Brown,customer4825@mail.com,+1-444-347-8713,New York,USA,28303.58,397,7750274564
CUST004826,James Taylor,customer4826@mail.com,+1-444-841-1696,Phoenix,USA,21549.5,398,4219841350
CUST004827,John Wilson,customer4827@mail.com,+1-444-527-2163,Dallas,USA,17875.4,721,2859586916
CUST004828,John Johnson,customer4828@mail.com,+1-444-145-6507,New York,USA,31070.3,604,8942476729
CUST004829,John Taylor,customer4829@mail.com,+1-444-356-3916,Phoenix,USA,46857.32,609,8400182986
CUST004830,Sarah Davis,customer4830@mail.com,+1-444-587-2752,Chicago,USA,6957.98,542,9061862079
CUST004831,Olivia Walker,customer4831@mail.com,+1-444-294-6174,New York,USA,45630.2,808,1893793182
CUST004832,Michael Wilson,customer4832@mail.com,+1-444-785-9801,New York,USA,14429.67,310,5629025586
CUST004833,Michael Wilson,customer4833@mail.com,+1-444-860-7526,Dallas,USA,7111.18,693,3014085949
CUST004834,Sarah Walker,customer4834@mail.com,+1-444-807-6248,Chicago,USA,19340.54,801,2744600551
CUST004835,Olivia Johnson,customer4835@mail.com,+1-444-422-7850,Chicago,USA,44077.6,820,3031429967
CUST004836,Sarah Clark,customer4836@mail.com,+1-444-174-2099,Chicago,USA,38162.63,578,7190538209
CUST004837,Daniel Hall,customer4837@mail.com,+1-444-161-5974,New York,USA,19191.11,788,1118554557
CUST004838,Olivia Brown,customer4838@mail.com,+1-444-107-1066,New York,USA,18924.17,661,2773399791
CUST004839,Sophia Wilson,customer4839@mail.com,+1-444-846-6347,New York,USA,5209.51,715,6501817004
CUST004840,Ava Taylor,customer4840@mail.com,+1-444-843-1575,Phoenix,USA,35960.71,618,1771902036
CUST004841,Sarah Davis,customer4841@mail.com,+1-444-812-3623,Phoenix,USA,22981.63,718,9893359846
CUST004842,James Clark,customer4842@mail.com,+1-444-278-2364,Phoenix,USA,34786.68,400,9488960858
CUST004843,Emma Taylor,customer4843@mail.com,+1-444-204-6957,Chicago,USA,24564.31,668,2148147199
CUST004844,David Clark,customer4844@mail.com,+1-444-892-8127,New York,USA,43282.23,491,3674752288
CUST004845,John Walker,customer4845@mail.com,+1-444-197-2039,Chicago,USA,12365.37,644,4693019301
CUST004846,Daniel Clark,customer4846@mail.com,+1-444-254-5226,Chicago,USA,7450.82,525,9539675050
CUST004847,Olivia Johnson,customer4847@mail.com,+1-444-246-3053,New York,USA,17973.51,364,2974120784
CUST004848,Sophia Hall,customer4848@mail.com,+1-444-114-4924,Phoenix,USA,3752.06,490,6866124763
CUST004849,Ava Brown,customer4849@mail.com,+1-444-838-5617,Dallas,USA,35782.44,628,9319473068
CUST004850,Daniel Smith,customer4850@mail.com,+1-444-959-7552,Dallas,USA,25608.68,483,6795133751
CUST004851,Michael Walker,customer4851@mail.com,+1-444-184-8384,Chicago,USA,15051.6,304,5248003060
CUST004852,Sarah Clark,customer4852@mail.com,+1-444-359-9458,New York,USA,47350.05,358,5822897030
CUST004853,Sophia Smith,customer4853@mail.com,+1-444-453-4117,New York,USA,40703.06,444,4453812482
CUST004854,David Taylor,customer4854@mail.com,+1-444-675-3856,New York,USA,924.74,788,7454902195
CUST004855,Emma Lewis,customer4855@mail.com,+1-444-855-5913,Phoenix,USA,33172.49,344,4612392281
CUST004856,David Davis,customer4856@mail.com,+1-444-163-1394,Chicago,USA,11638.82,383,3014848309
CUST004857,Sarah Lewis,customer4857@mail.com,+1-444-415-5046,New York,USA,33365.56,717,4263178904
CUST004858,Daniel Johnson,customer4858@mail.com,+1-444-444-2630,Dallas,USA,35723.0,680,3248347244
CUST004859,Michael Smith,customer4859@mail.com,+1-444-617-8690,New York,USA,46810.03,431,7945908503
CUST004860,Olivia Brown,customer4860@mail.com,+1-444-562-1245,New York,USA,31921.01,569,5668088209
CUST004861,Sophia Johnson,customer4861@mail.com,+1-444-163-8832,Chicago,USA,1897.54,531,9346747449
CUST004862,David Smith,customer4862@mail.com,+1-444-245-8451,Dallas,USA,218.92,408,9076387675
CUST004863,David Walker,customer4863@mail.com,+1-444-324-6052,Chicago,USA,10945.76,664,1941982341
CUST004864,David Walker,customer4864@mail.com,+1-444-776-9125,New York,USA,21670.8,339,9480014995
CUST004865,Sophia Hall,customer4865@mail.com,+1-444-277-4222,Dallas,USA,32672.88,618,4385856010
CUST004866,Sarah Johnson,customer4866@mail.com,+1-444-535-5473,New York,USA,36655.84,577,3726736146
CUST004867,David Davis,customer4867@mail.com,+1-444-612-4811,Dallas,USA,7009.31,742,2302764837
CUST004868,Sarah Walker,customer4868@mail.com,+1-444-426-5796,Dallas,USA,17547.36,765,1046077593
CUST004869,David Smith,customer4869@mail.com,+1-444-198-3296,Phoenix,USA,5264.26,386,9356016003
CUST004870,Olivia Wilson,customer4870@mail.com,+1-444-978-2513,Dallas,USA,34715.28,592,7888805289
CUST004871,Sophia Taylor,customer4871@mail.com,+1-444-940-1584,Dallas,USA,43204.26,658,7744912607
CUST004872,Sophia Lewis,customer4872@mail.com,+1-444-290-2914,New York,USA,19326.52,845,4408679869
CUST004873,Daniel Brown,customer4873@mail.com,+1-444-853-3181,New York,USA,1755.13,765,9947175240
CUST004874,John Walker,customer4874@mail.com,+1-444-859-7860,Chicago,USA,30305.72,581,6212953567
CUST004875,James Wilson,customer4875@mail.com,+1-444-896-2431,Dallas,USA,19899.39,502,6163570670
CUST004876,Sarah Johnson,customer4876@mail.com,+1-444-323-6809,New York,USA,36499.07,635,2527560241
CUST004877,Emma Hall,customer4877@mail.com,+1-444-695-5921,Dallas,USA,9531.36,754,8679297245
CUST004878,Emma Hall,customer4878@mail.com,+1-444-695-4208,Phoenix,USA,49872.81,610,8702478861
